VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,population
CICDTBLS,Tuberculosis,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,297,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,175046,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,175972,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,177353,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,176224,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,177307,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,178880,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,179502,
CICDNEOP,Neoplasms,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,180085,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,10075,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,9985,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,10000,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,9595,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,9557,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,9424,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,9281,
CICDSTOM,Malignant neoplasms of stomach,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,9407,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,10512,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,10809,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,10722,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,11201,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,11186,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,11500,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,12049,
CICDPANC,Malignant neoplasms of pancreas,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,12386,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,9419,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,10054,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,10116,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,9761,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,9915,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,9702,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,9702,
CICDLIVR,Malignant neoplasms of liver,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,9263,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,412,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,392,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,443,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,422,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,439,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,424,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,401,
CICDHODG,Hodgkins disease,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,409,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,5848,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,5988,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,6260,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,6089,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,6047,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,6035,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,6152,
CICDLEUK,Leukemia,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,6251,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,5701,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,5634,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,5727,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,5601,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,5610,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,5654,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,6230,
CICDBLAD,Malignant neoplasms of bladder,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,6253,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,1773,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,1814,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,1881,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,1948,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,2018,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,1951,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,2028,
CICDSKIN,Malignant melanoma of skin,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,2065,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,13269,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,14503,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,15719,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,15810,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,16023,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,19579,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,19875,
CICDDMTA,Dementia,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,22625,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,4603,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,4718,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,5318,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,5175,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,5385,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,6466,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,7002,
CICDPARK,Parkinson's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,7901,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,9538,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,10125,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,10840,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,10376,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,10577,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,12134,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,11482,
CICDALZH,Alzheimer's disease,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,12768,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,7239,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,8383,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,9276,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,9068,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,9141,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,11632,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,10837,
CICDPNEU,Pneumonia,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,13516,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,484,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,430,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,399,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,429,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,335,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,423,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,475,
CICDASMA,Asthma,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,452,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,750,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,724,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,711,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,654,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,623,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,682,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,626,
CICDPEPT,Peptic ulcer,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,734,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,19077,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,18634,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,18460,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,18275,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,17871,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,19013,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,19508,
CICDACCD,Accidents,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,20565,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ITA,Italy,2010,2010,449,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ITA,Italy,2011,2011,392,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ITA,Italy,2012,2012,504,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ITA,Italy,2013,2013,483,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ITA,Italy,2014,2014,479,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ITA,Italy,2015,2015,512,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ITA,Italy,2016,2016,486,
CICDPOSN,Accidental poisoning,NBPOPUPC,Number of total deaths,ITA,Italy,2017,2017,469,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2010,2010,1197012,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2011,2011,1253066,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2012,2012,1256359,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2013,2013,1268436,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2014,2014,1273004,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2015,2015,1290444,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2016,2016,1307748,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2017,2017,1340397,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2018,2018,1362470,
CICDALLC,All causes of death,NBPOPUPC,Number of total deaths,JPN,Japan,2019,2019,1381093,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2010,2010,25863,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2011,2011,26357,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2012,2012,26739,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2013,2013,25733,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2014,2014,25569,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2015,2015,25240,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2016,2016,25099,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2017,2017,24759,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2018,2018,24127,
CICDINFE,Certain infectious and parasitic diseases,NBPOPUPC,Number of total deaths,JPN,Japan,2019,2019,23544,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2010,2010,61,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2011,2011,53,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2012,2012,50,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2013,2013,45,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2014,2014,45,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2015,2015,56,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2016,2016,66,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2017,2017,38,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2018,2018,43,
CICDHIVD,HIV-AIDS,NBPOPUPC,Number of total deaths,JPN,Japan,2019,2019,41,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2010,2010,353506,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2011,2011,357312,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2012,2012,360967,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2013,2013,364877,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2014,2014,368114,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2015,2015,370353,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2016,2016,372995,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2017,2017,373334,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2018,2018,373584,
CICDTUME,Malignant neoplasms,NBPOPUPC,Number of total deaths,JPN,Japan,2019,2019,376425,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2010,2010,44620,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2011,2011,46104,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2012,2012,47679,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2013,2013,48002,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2014,2014,48897,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2015,2015,50110,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2016,2016,50517,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2017,2017,51122,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2018,2018,51132,
CICDNCRA,"Malignant neoplasms of colon, rectum and anus",NBPOPUPC,Number of total deaths,JPN,Japan,2019,2019,51879,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2010,2010,69813,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2011,2011,70293,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2012,2012,71518,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2013,2013,72734,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2014,2014,73396,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2015,2015,74378,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2016,2016,73838,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2017,2017,74120,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2018,2018,74328,
CICDCANC,"Malignant neoplasms of trachea, bronchus, lung",NBPOPUPC,Number of total deaths,JPN,Japan,2019,2019,75394,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2010,2010,4314,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2011,2011,4357,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2012,2012,4429,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2013,2013,4477,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2014,2014,4275,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2015,2015,4301,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2016,2016,4509,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2017,2017,4370,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2018,2018,4330,
CICDSANG,Diseases of the blood and blood-forming organs,NBPOPUPC,Number of total deaths,JPN,Japan,2019,2019,4454,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2010,2010,21684,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2011,2011,22133,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2012,2012,22168,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2013,2013,21484,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2014,2014,21065,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2015,2015,20943,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2016,2016,21331,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2017,2017,22384,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2018,2018,22640,
CICDENDO,"Endocrine, nutritional and metabolic diseases",NBPOPUPC,Number of total deaths,JPN,Japan,2019,2019,22144,
